0.00787703f,-0.242031f,-0.00469986f
0.0154766f,-0.242039f,-0.00508935f
0.0230426f,-0.242221f,-0.00595959f
0.0306812f,-0.242049f,-0.00572985f
0.0382693f,-0.242152f,-0.00671531f
0.0458342f,-0.242442f,-0.00856273f
0.0534455f,-0.242467f,-0.0096761f
0.0610629f,-0.242456f,-0.0112231f
0.0686466f,-0.242798f,-0.0143402f
0.0762326f,-0.243271f,-0.0180803f
0.0838448f,-0.24361f,-0.022186f
0.0914676f,-0.243995f,-0.0267862f
0.0990973f,-0.244642f,-0.0327501f
0.106747f,-0.245582f,-0.0404513f
0.11443f,-0.246576f,-0.0487114f
0.122145f,-0.247383f,-0.0587559f
0.1299f,-0.248453f,-0.0689437f
0.137695f,-0.249574f,-0.0805213f
0.145551f,-0.250975f,-0.0918093f
0.153432f,-0.252112f,-0.104599f
0.161411f,-0.253772f,-0.118911f
0.169452f,-0.255459f,-0.134283f
0.177579f,-0.257334f,-0.151723f
0.185891f,-0.259948f,-0.172087f
-0.20822f,-0.266235f,-0.139186f
-0.198967f,-0.264138f,-0.122918f
-0.190201f,-0.26268f,-0.109971f
-0.181755f,-0.261648f,-0.100901f
-0.173351f,-0.260632f,-0.0921845f
-0.165108f,-0.259826f,-0.0852559f
-0.156802f,-0.25887f,-0.077802f
-0.148713f,-0.258241f,-0.0724198f
-0.140575f,-0.257486f,-0.0663088f
-0.132563f,-0.256922f,-0.0618268f
-0.124569f,-0.256357f,-0.0571117f
-0.116543f,-0.255694f,-0.0521334f
-0.108642f,-0.255246f,-0.0477404f
-0.100681f,-0.254639f,-0.0428383f
-0.0928463f,-0.254271f,-0.0394051f
-0.0849165f,-0.253657f,-0.034896f
-0.0770669f,-0.253188f,-0.031573f
-0.0692614f,-0.252794f,-0.0281354f
-0.0614283f,-0.252296f,-0.0247989f
-0.0536815f,-0.251991f,-0.0220628f
-0.0459527f,-0.251712f,-0.0198383f
-0.0382304f,-0.251427f,-0.017512f
-0.0305265f,-0.251174f,-0.0154577f
-0.0228697f,-0.251055f,-0.0143906f
-0.0151586f,-0.250732f,-0.0124787f
-0.00745159f,-0.250389f,-0.0104236f
0.0001524f,-0.250419f,-0.0098734f
0.00781338f,-0.250212f,-0.00930556f
0.0154358f,-0.250159f,-0.00904006f
0.0230173f,-0.250309f,-0.00998052f
0.0306372f,-0.250281f,-0.0105195f
0.0382438f,-0.250337f,-0.011542f
0.0458375f,-0.2505f,-0.01303f
0.0534356f,-0.250682f,-0.014923f
0.0610397f,-0.250877f,-0.0174577f
0.0686477f,-0.251113f,-0.0203427f
0.0762461f,-0.251583f,-0.0242862f
0.0838551f,-0.252157f,-0.0291039f
0.091489f,-0.25264f,-0.0343174f
0.0991352f,-0.253306f,-0.0407042f
0.106805f,-0.254f,-0.0483632f
0.114501f,-0.255022f,-0.0562356f
0.122237f,-0.256247f,-0.0668055f
0.130011f,-0.257344f,-0.077263f
0.13783f,-0.258561f,-0.0884291f
0.145681f,-0.259621f,-0.100012f
0.153597f,-0.260999f,-0.111588f
0.161565f,-0.262416f,-0.124942f
0.169593f,-0.263918f,-0.139106f
0.177753f,-0.265985f,-0.15719f
-0.208173f,-0.274151f,-0.137407f
-0.199031f,-0.272186f,-0.124044f
-0.190274f,-0.270723f,-0.111655f
-0.181807f,-0.269648f,-0.10253f
-0.173437f,-0.268675f,-0.0940256f
-0.165144f,-0.267779f,-0.0871067f
-0.15688f,-0.266885f,-0.0805323f
-0.148839f,-0.266339f,-0.0753776f
-0.140773f,-0.265715f,-0.0700183f
-0.132673f,-0.264991f,-0.0649253f
-0.124726f,-0.26452f,-0.0609608f
-0.116733f,-0.263929f,-0.0560066f
-0.108874f,-0.263578f,-0.05268f
-0.100867f,-0.262886f,-0.0476388f
-0.0930386f,-0.262545f,-0.0446073f
-0.0851277f,-0.261989f,-0.040625f
-0.0772654f,-0.261508f,-0.0370142f
-0.0694486f,-0.261106f,-0.0333807f
-0.0616253f,-0.260655f,-0.0300888f
-0.0538472f,-0.260291f,-0.0270323f
-0.0460617f,-0.259873f,-0.0241725f
-0.0383463f,-0.259631f,-0.0219057f
-0.030571f,-0.259175f,-0.0190537f
-0.022898f,-0.259018f,-0.0175698f
-0.0152115f,-0.258799f,-0.0159813f
-0.0075229f,-0.258549f,-0.0142937f
0.000132463f,-0.258405f,-0.013043f
0.00778713f,-0.258249f,-0.0125257f
0.0154219f,-0.258169f,-0.0122751f
0.0230355f,-0.258189f,-0.0122466f
0.0306378f,-0.258283f,-0.013331f
0.0382424f,-0.258391f,-0.014525f
0.0458378f,-0.258595f,-0.0165313f
0.0534428f,-0.258786f,-0.0185929f
0.061049f,-0.259035f,-0.0213968f
0.0686542f,-0.259393f,-0.0252889f
0.0762639f,-0.259863f,-0.0292444f
0.0838835f,-0.260445f,-0.0344625f
0.0915282f,-0.260927f,-0.0397228f
0.0991803f,-0.261758f,-0.0469937f
0.106861f,-0.262591f,-0.054955f
0.114572f,-0.263561f,-0.0642387f
0.122319f,-0.264688f,-0.0740209f
0.130113f,-0.266009f,-0.0847107f
0.137941f,-0.267136f,-0.0952625f
0.145811f,-0.268295f,-0.106524f
0.153724f,-0.269495f,-0.117413f
0.161697f,-0.270878f,-0.129389f
0.169713f,-0.272219f,-0.143076f
0.177905f,-0.274505f,-0.160592f
0.186179f,-0.276813f,-0.17954f
-0.208127f,-0.282068f,-0.1393f
-0.199063f,-0.280193f,-0.124915f
-0.190277f,-0.278665f,-0.112306f
-0.18187f,-0.277671f,-0.103791f
-0.173438f,-0.276585f,-0.095493f
-0.165222f,-0.275811f,-0.0886377f
-0.157061f,-0.27509f,-0.0824833f
-0.148921f,-0.274369f,-0.0774432f
-0.140871f,-0.273774f,-0.072443f
-0.132814f,-0.273129f,-0.067447f
-0.12482f,-0.272572f,-0.0634735f
-0.116883f,-0.272098f,-0.0593354f
-0.109007f,-0.271722f,-0.0559034f
-0.101011f,-0.271058f,-0.0515105f
-0.0931458f,-0.270645f,-0.0483007f
-0.0852988f,-0.270247f,-0.0447755f
-0.0773746f,-0.269629f,-0.0405448f
-0.0695777f,-0.26929f,-0.037445f
-0.0617482f,-0.268837f,-0.0338895f
-0.0539352f,-0.268393f,-0.0307056f
-0.0461404f,-0.267962f,-0.0276571f
-0.0383915f,-0.267635f,-0.0250254f
-0.0306468f,-0.267289f,-0.0222817f
-0.022935f,-0.267023f,-0.0206749f
-0.0152406f,-0.266794f,-0.0187925f
-0.00755215f,-0.266562f,-0.0171409f
0.000122552f,-0.266362f,-0.0158583f
0.00777833f,-0.266222f,-0.0150182f
0.0154222f,-0.266123f,-0.0145338f
0.0230513f,-0.26609f,-0.0144044f
0.0306629f,-0.266158f,-0.0156712f
0.0382679f,-0.26629f,-0.0169773f
0.0458559f,-0.26658f,-0.0191724f
0.0534667f,-0.266773f,-0.0217373f
0.0610623f,-0.267174f,-0.0251309f
0.0686761f,-0.267533f,-0.0288191f
0.07629f,-0.268059f,-0.0335757f
0.0839161f,-0.268686f,-0.0389907f
0.0915592f,-0.269424f,-0.0452391f
0.0992279f,-0.270146f,-0.0524263f
0.10692f,-0.270997f,-0.0610112f
0.114643f,-0.272128f,-0.0705817f
0.122402f,-0.273182f,-0.0804703f
0.130207f,-0.2745f,-0.090554f
0.138054f,-0.275763f,-0.101017f
0.145915f,-0.276632f,-0.110277f
0.153839f,-0.277881f,-0.121108f
0.161791f,-0.278993f,-0.1323f
0.169843f,-0.280621f,-0.146486f
0.177997f,-0.282603f,-0.166028f
0.186289f,-0.28505f,-0.18552f
-0.208081f,-0.289988f,-0.140089f
-0.198974f,-0.288016f,-0.124614f
-0.190301f,-0.286643f,-0.112868f
-0.181891f,-0.285633f,-0.104681f
-0.173499f,-0.284601f,-0.09634f
-0.165269f,-0.283796f,-0.0901546f
-0.157104f,-0.283064f,-0.0842022f
-0.148984f,-0.282374f,-0.0791786f
-0.140931f,-0.28177f,-0.073958f
-0.132925f,-0.281224f,-0.0697731f
-0.12494f,-0.280688f,-0.0658918f
-0.116932f,-0.28007f,-0.0613043f
-0.109033f,-0.279648f,-0.0582841f
-0.10116f,-0.279255f,-0.0547716f
-0.0932682f,-0.278793f,-0.0510165f
-0.0853696f,-0.278282f,-0.0477484f
-0.0774888f,-0.277777f,-0.0435966f
-0.0696603f,-0.277369f,-0.0406878f
-0.0618208f,-0.276899f,-0.0369015f
-0.0540256f,-0.276516f,-0.0341878f
-0.0462284f,-0.276094f,-0.030898f
-0.0384393f,-0.275658f,-0.0278854f
-0.0307055f,-0.275363f,-0.0255027f
-0.0229901f,-0.275104f,-0.0236283f
-0.0152638f,-0.274778f,-0.0215859f
-0.00758163f,-0.274589f,-0.0199049f
8.95981e-05f,-0.274426f,-0.0187494f
0.0077753f,-0.274179f,-0.0174073f
0.0154223f,-0.274088f,-0.0170199f
0.0230625f,-0.274025f,-0.0168103f
0.0306678f,-0.274159f,-0.0178404f
0.0382733f,-0.274327f,-0.0194723f
0.0458736f,-0.274579f,-0.0219995f
0.0534806f,-0.274852f,-0.0249736f
0.0610892f,-0.275203f,-0.0282289f
0.0686991f,-0.275676f,-0.0325578f
0.0763218f,-0.276195f,-0.0371702f
0.0839567f,-0.276812f,-0.0430467f
0.091604f,-0.277628f,-0.0496748f
0.0992794f,-0.278423f,-0.0575117f
0.106978f,-0.279539f,-0.0661507f
0.114713f,-0.280564f,-0.0757838f
0.122483f,-0.281608f,-0.0847708f
0.130291f,-0.282736f,-0.095699f
0.138139f,-0.283903f,-0.104308f
0.146017f,-0.284962f,-0.114357f
0.153935f,-0.286058f,-0.124392f
0.161919f,-0.287455f,-0.137079f
0.169981f,-0.289109f,-0.151544f
0.178129f,-0.291004f,-0.168395f
-0.208036f,-0.297909f,-0.14045f
-0.198971f,-0.295974f,-0.124056f
-0.190185f,-0.294396f,-0.112485f
-0.181805f,-0.293419f,-0.104191f
-0.173501f,-0.292522f,-0.0965196f
-0.165265f,-0.291698f,-0.0907789f
-0.157118f,-0.290989f,-0.0849919f
-0.149046f,-0.290384f,-0.0803646f
-0.140987f,-0.289767f,-0.0757744f
-0.132979f,-0.289215f,-0.0715791f
-0.125003f,-0.288698f,-0.0675372f
-0.117039f,-0.288174f,-0.0635148f
-0.109137f,-0.28775f,-0.0601485f
-0.101223f,-0.287273f,-0.0568733f
-0.0933173f,-0.286782f,-0.0533737f
-0.085414f,-0.286262f,-0.0498788f
-0.0775536f,-0.285812f,-0.0460925f
-0.069712f,-0.285378f,-0.0427988f
-0.0618597f,-0.284879f,-0.0392121f
-0.0540577f,-0.284484f,-0.036464f
-0.046282f,-0.284135f,-0.0338111f
-0.0385113f,-0.283771f,-0.0308097f
-0.0307453f,-0.283386f,-0.028641f
-0.0230315f,-0.28315f,-0.0264255f
-0.0153237f,-0.282911f,-0.0243286f
-0.0075931f,-0.282556f,-0.0226349f
7.38918e-05f,-0.28243f,-0.0211775f
0.00775625f,-0.282221f,-0.0202019f
0.0154284f,-0.282035f,-0.0193201f
0.0230468f,-0.282114f,-0.0198357f
0.0306606f,-0.282242f,-0.0208215f
0.0382883f,-0.282314f,-0.0221968f
0.0458872f,-0.28262f,-0.0248598f
0.0534924f,-0.282963f,-0.0280261f
0.0611049f,-0.28335f,-0.0315563f
0.0687269f,-0.283782f,-0.0359628f
0.0763558f,-0.284319f,-0.0410327f
0.0839935f,-0.285019f,-0.0469312f
0.0916429f,-0.285991f,-0.054194f
0.0993315f,-0.286694f,-0.0619809f
0.107038f,-0.287872f,-0.0707789f
0.114783f,-0.288805f,-0.078845f
0.122558f,-0.289751f,-0.088655f
0.130373f,-0.29094f,-0.0982189f
0.138222f,-0.292023f,-0.107287f
0.14611f,-0.293162f,-0.117888f
0.154034f,-0.294284f,-0.127983f
0.162029f,-0.295748f,-0.139753f
0.170074f,-0.297226f,-0.152792f
0.178242f,-0.299278f,-0.16924f
-0.207992f,-0.305833f,-0.13634f
-0.198767f,-0.303609f,-0.12335f
-0.190083f,-0.302172f,-0.111522f
-0.181676f,-0.301131f,-0.103196f
-0.173338f,-0.300158f,-0.0956718f
-0.165194f,-0.299482f,-0.0901854f
-0.15707f,-0.298805f,-0.0850371f
-0.149065f,-0.298319f,-0.0807101f
-0.14098f,-0.297648f,-0.0766053f
-0.133012f,-0.297175f,-0.0728821f
-0.125028f,-0.296638f,-0.0691726f
-0.117019f,-0.296014f,-0.0650559f
-0.109168f,-0.295702f,-0.0616628f
-0.101231f,-0.295172f,-0.0583751f
-0.0933131f,-0.294652f,-0.0548698f
-0.0854966f,-0.294347f,-0.0518993f
-0.0775671f,-0.293726f,-0.0479789f
-0.0697759f,-0.293431f,-0.0450791f
-0.061909f,-0.292898f,-0.0415908f
-0.0541098f,-0.292521f,-0.0385399f
-0.0462821f,-0.292023f,-0.0351573f
-0.0385211f,-0.291695f,-0.0326785f
-0.0307656f,-0.291354f,-0.0303088f
-0.023023f,-0.291026f,-0.0283075f
-0.015318f,-0.290809f,-0.0267662f
-0.00762823f,-0.29063f,-0.0248801f
6.13376e-05f,-0.290432f,-0.0234967f
0.00774115f,-0.290257f,-0.0226982f
0.0153994f,-0.290169f,-0.0225556f
0.0230451f,-0.290141f,-0.0227969f
0.0306654f,-0.290268f,-0.0238376f
0.0382839f,-0.290441f,-0.0255016f
0.0459073f,-0.290625f,-0.0277951f
0.0535158f,-0.290991f,-0.0305304f
0.0611389f,-0.291337f,-0.034326f
0.0687508f,-0.291945f,-0.0387506f
0.0763917f,-0.292432f,-0.044262f
0.0840316f,-0.293221f,-0.0504098f
0.0916974f,-0.294003f,-0.0574049f
0.0993864f,-0.294881f,-0.0652915f
0.107103f,-0.295812f,-0.0733661f
0.114852f,-0.297063f,-0.0830837f
0.122637f,-0.298093f,-0.0923706f
0.130453f,-0.299085f,-0.101394f
0.138303f,-0.300105f,-0.110068f
0.146225f,-0.301698f,-0.121236f
0.154129f,-0.302465f,-0.130118f
0.162109f,-0.303757f,-0.140603f
0.170154f,-0.305241f,-0.154141f
0.178313f,-0.307233f,-0.170506f
-0.207948f,-0.313759f,-0.136186f
-0.198655f,-0.311388f,-0.122071f
-0.189982f,-0.309945f,-0.11054f
-0.181575f,-0.308888f,-0.102167f
-0.173299f,-0.30801f,-0.095242f
-0.165087f,-0.307201f,-0.0892906f
-0.156957f,-0.3065f,-0.0839594f
-0.148949f,-0.305999f,-0.0799156f
-0.140931f,-0.305448f,-0.0758771f
-0.132958f,-0.304959f,-0.0727425f
-0.125051f,-0.304579f,-0.0700558f
-0.117091f,-0.304059f,-0.0667722f
-0.109191f,-0.303645f,-0.0633452f
-0.101283f,-0.303181f,-0.0602249f
-0.0933942f,-0.302735f,-0.0569725f
-0.0855117f,-0.302272f,-0.0536595f
-0.0776454f,-0.301817f,-0.0503575f
-0.0697916f,-0.301362f,-0.0468297f
-0.0619673f,-0.300954f,-0.0438091f
-0.0541156f,-0.30043f,-0.0402577f
-0.0463159f,-0.300023f,-0.0372154f
-0.0385518f,-0.299696f,-0.0345025f
-0.0307636f,-0.299253f,-0.0317935f
-0.0230552f,-0.29906f,-0.0303084f
-0.015319f,-0.298739f,-0.028254f
-0.00760743f,-0.298484f,-0.0265918f
8.38412e-05f,-0.298289f,-0.0255114f
0.00774147f,-0.298232f,-0.0250119f
0.0154161f,-0.298084f,-0.0247633f
0.0230317f,-0.298246f,-0.0255263f
0.0306792f,-0.298251f,-0.0264437f
0.0382917f,-0.2985f,-0.028346f
0.0459133f,-0.298747f,-0.0305154f
0.0535323f,-0.29909f,-0.0335641f
0.0611562f,-0.299498f,-0.0373637f
0.0687933f,-0.299912f,-0.0415818f
0.0764222f,-0.300634f,-0.0475457f
0.0840654f,-0.301514f,-0.0539539f
0.0917473f,-0.302138f,-0.0608589f
0.0994412f,-0.303086f,-0.0688606f
0.107164f,-0.304166f,-0.0779958f
0.114922f,-0.305389f,-0.0874228f
0.122713f,-0.30636f,-0.0957478f
0.13054f,-0.307446f,-0.104692f
0.138391f,-0.308328f,-0.112482f
0.146284f,-0.309429f,-0.120911f
0.154202f,-0.310396f,-0.130426f
0.16219f,-0.311773f,-0.141052f
0.170258f,-0.313467f,-0.154561f
0.178402f,-0.315338f,-0.171986f
-0.207741f,-0.321419f,-0.134408f
-0.19852f,-0.319129f,-0.120822f
-0.189868f,-0.317696f,-0.109254f
-0.181475f,-0.316645f,-0.101048f
-0.173209f,-0.315771f,-0.0939717f
-0.164999f,-0.314952f,-0.0883741f
-0.156821f,-0.314148f,-0.0828949f
-0.14877f,-0.313551f,-0.0783675f
-0.140803f,-0.31309f,-0.0748884f
-0.132797f,-0.312519f,-0.0711324f
-0.124953f,-0.312265f,-0.0687942f
-0.11704f,-0.311841f,-0.0660548f
-0.109177f,-0.311506f,-0.0635657f
-0.101293f,-0.311098f,-0.0609467f
-0.0933899f,-0.310617f,-0.0581083f
-0.0855668f,-0.310306f,-0.0555677f
-0.0776678f,-0.30977f,-0.0519554f
-0.0698533f,-0.309428f,-0.0493623f
-0.0619812f,-0.308891f,-0.0455402f
-0.0541462f,-0.308421f,-0.0423554f
-0.0463302f,-0.30797f,-0.0392276f
-0.0385507f,-0.3076f,-0.036135f
-0.0307875f,-0.307252f,-0.0338692f
-0.0230392f,-0.306924f,-0.0316881f
-0.0153069f,-0.306625f,-0.0295061f
-0.00760681f,-0.306429f,-0.0284065f
8.44731e-05f,-0.306251f,-0.0272132f
0.00775865f,-0.306135f,-0.0268786f
0.0154096f,-0.306127f,-0.0268609f
0.0230469f,-0.306202f,-0.0277042f
0.0306816f,-0.306314f,-0.0288479f
0.0383234f,-0.306409f,-0.0307227f
0.0459339f,-0.306772f,-0.0331457f
0.0535521f,-0.307174f,-0.0366578f
0.0611946f,-0.307464f,-0.0397929f
0.0688199f,-0.308073f,-0.0444843f
0.0764604f,-0.308743f,-0.0504235f
0.0841096f,-0.309642f,-0.0572745f
0.0917913f,-0.310434f,-0.0642742f
0.0994911f,-0.311509f,-0.0729768f
0.107224f,-0.312589f,-0.081584f
0.11499f,-0.313399f,-0.0890143f
0.122786f,-0.314452f,-0.0969979f
0.13061f,-0.315353f,-0.104884f
0.138468f,-0.316355f,-0.113025f
0.146342f,-0.31713f,-0.12056f
0.154289f,-0.318509f,-0.130919f
0.162271f,-0.319794f,-0.141971f
0.170321f,-0.321336f,-0.155372f
0.178486f,-0.323407f,-0.172515f
-0.198336f,-0.32678f,-0.119855f
-0.18977f,-0.325472f,-0.108029f
-0.181385f,-0.324419f,-0.100078f
-0.173013f,-0.323335f,-0.0924304f
-0.164864f,-0.322612f,-0.0868884f
-0.156679f,-0.321781f,-0.081098f
-0.148665f,-0.321244f,-0.0773168f
-0.140628f,-0.320629f,-0.0735814f
-0.132733f,-0.32028f,-0.0701557f
-0.124785f,-0.319794f,-0.0673106f
-0.116868f,-0.319347f,-0.0646288f
-0.109052f,-0.31911f,-0.0621254f
-0.101183f,-0.31873f,-0.0597087f
-0.093324f,-0.318348f,-0.0571126f
-0.0855371f,-0.318129f,-0.055737f
-0.077685f,-0.317717f,-0.0529014f
-0.0698233f,-0.317245f,-0.0503752f
-0.0619919f,-0.316826f,-0.0474367f
-0.0541717f,-0.316406f,-0.04439f
-0.04639f,-0.316074f,-0.04132f
-0.0385509f,-0.315515f,-0.037792f
-0.0307793f,-0.315144f,-0.0356158f
-0.0230454f,-0.314879f,-0.0334145f
-0.0153217f,-0.314627f,-0.0316225f
-0.00761242f,-0.31441f,-0.0302444f
8.02884e-05f,-0.314244f,-0.0291565f
0.00775754f,-0.314135f,-0.0286332f
0.0154061f,-0.314167f,-0.0291792f
0.0230683f,-0.314132f,-0.0299025f
0.0306969f,-0.314309f,-0.0311487f
0.0383351f,-0.314463f,-0.0329812f
0.0459514f,-0.314832f,-0.0354764f
0.0535943f,-0.315073f,-0.0383836f
0.0612157f,-0.315615f,-0.0425015f
0.0688507f,-0.316199f,-0.0472004f
0.0764972f,-0.316883f,-0.0531915f
0.0841594f,-0.317676f,-0.0599182f
0.0918426f,-0.318562f,-0.0671947f
0.0995501f,-0.31958f,-0.0748076f
0.107291f,-0.320414f,-0.0825806f
0.115057f,-0.32121f,-0.0896494f
0.122851f,-0.322139f,-0.0969152f
0.130676f,-0.323124f,-0.104733f
0.138531f,-0.32412f,-0.112964f
0.146421f,-0.325168f,-0.120838f
0.154346f,-0.326247f,-0.130581f
0.162329f,-0.327585f,-0.142019f
0.170413f,-0.329466f,-0.155423f
0.178578f,-0.331542f,-0.174043f
-0.198293f,-0.334671f,-0.118428f
-0.189588f,-0.333098f,-0.106253f
-0.181133f,-0.331898f,-0.0976319f
-0.172861f,-0.330974f,-0.0903329f
-0.164724f,-0.33026f,-0.085185f
-0.156514f,-0.329364f,-0.0796612f
-0.148558f,-0.328932f,-0.0759939f
-0.140553f,-0.328372f,-0.0719014f
-0.132581f,-0.327852f,-0.0686806f
-0.124663f,-0.32742f,-0.0658857f
-0.116818f,-0.327129f,-0.0633094f
-0.108881f,-0.326601f,-0.0602406f
-0.101076f,-0.326365f,-0.0584609f
-0.093214f,-0.325966f,-0.0560831f
-0.0854172f,-0.325713f,-0.054585f
-0.0776018f,-0.325392f,-0.0522397f
-0.0697989f,-0.325082f,-0.0497655f
-0.0619375f,-0.324571f,-0.0470829f
-0.0541723f,-0.32432f,-0.0445937f
-0.046373f,-0.323936f,-0.0419811f
-0.0385693f,-0.323501f,-0.0392623f
-0.0307927f,-0.323122f,-0.0369582f
-0.0230684f,-0.322907f,-0.0351367f
-0.0153217f,-0.322578f,-0.0331359f
-0.00760253f,-0.322332f,-0.031625f
9.01915e-05f,-0.322181f,-0.0309767f
0.00774942f,-0.32218f,-0.0309816f
0.0154234f,-0.322105f,-0.0313009f
0.0230597f,-0.322245f,-0.0324293f
0.0307057f,-0.322355f,-0.0336699f
0.0383369f,-0.3226f,-0.0355068f
0.0459907f,-0.322731f,-0.0375324f
0.0536237f,-0.323093f,-0.0405675f
0.0612435f,-0.32371f,-0.0449f
0.068895f,-0.324174f,-0.0493127f
0.0765512f,-0.324787f,-0.0550538f
0.0842085f,-0.325734f,-0.0611484f
0.0919123f,-0.326228f,-0.06677f
0.0996135f,-0.327477f,-0.075836f
0.107356f,-0.328321f,-0.0828985f
0.115125f,-0.329283f,-0.0898509f
0.122922f,-0.330148f,-0.0972727f
0.130746f,-0.331021f,-0.104601f
0.138595f,-0.331888f,-0.1122f
0.146486f,-0.33297f,-0.120234f
0.154422f,-0.334217f,-0.130086f
0.162398f,-0.335493f,-0.140967f
0.170477f,-0.337354f,-0.155366f
0.178699f,-0.339924f,-0.174729f
-0.198171f,-0.342424f,-0.116847f
-0.189405f,-0.340716f,-0.104188f
-0.180961f,-0.339514f,-0.0955248f
-0.172662f,-0.338521f,-0.0885045f
-0.164539f,-0.337817f,-0.0830468f
-0.156369f,-0.33698f,-0.0774874f
-0.148381f,-0.336472f,-0.0738744f
-0.140386f,-0.33592f,-0.0704217f
-0.132491f,-0.335553f,-0.0674739f
-0.124548f,-0.335056f,-0.0646676f
-0.116676f,-0.334697f,-0.0619808f
-0.108751f,-0.334185f,-0.0588725f
-0.100963f,-0.33398f,-0.0572521f
-0.093138f,-0.333669f,-0.0551451f
-0.0853338f,-0.333392f,-0.0535796f
-0.0774321f,-0.332822f,-0.0507501f
-0.0696709f,-0.332618f,-0.048805f
-0.0618833f,-0.332318f,-0.0465871f
-0.0540737f,-0.331924f,-0.0437963f
-0.0462833f,-0.331559f,-0.0413176f
-0.0384896f,-0.331149f,-0.0391266f
-0.0307676f,-0.330966f,-0.0376058f
-0.0230127f,-0.330636f,-0.0355786f
-0.0152745f,-0.330341f,-0.0338935f
-0.00757501f,-0.330184f,-0.0327897f
0.000123454f,-0.330016f,-0.0317462f
0.00776792f,-0.330101f,-0.0323411f
0.0154396f,-0.330058f,-0.0328646f
0.0230786f,-0.330207f,-0.0337827f
0.0307307f,-0.330306f,-0.035262f
0.0383834f,-0.330429f,-0.0367408f
0.0460089f,-0.330806f,-0.0394832f
0.0536547f,-0.331108f,-0.0419398f
0.0613006f,-0.331511f,-0.0455245f
0.0689589f,-0.331917f,-0.0498166f
0.0766008f,-0.332759f,-0.0552967f
0.0842735f,-0.3335f,-0.0618193f
0.0919581f,-0.334518f,-0.0683788f
0.0996786f,-0.335308f,-0.0756971f
0.107423f,-0.336039f,-0.0827736f
0.115192f,-0.336989f,-0.0895267f
0.122987f,-0.337868f,-0.0967432f
0.130809f,-0.338744f,-0.103801f
0.138659f,-0.33966f,-0.111474f
0.146542f,-0.340647f,-0.119599f
0.154478f,-0.34194f,-0.129238f
0.162479f,-0.343523f,-0.141386f
0.170552f,-0.345338f,-0.155665f
-0.198003f,-0.350091f,-0.115004f
-0.189226f,-0.348335f,-0.103262f
-0.180709f,-0.346974f,-0.0935073f
-0.172451f,-0.346036f,-0.0860186f
-0.164286f,-0.345233f,-0.0803671f
-0.156189f,-0.344521f,-0.0750646f
-0.148142f,-0.343876f,-0.0710136f
-0.140125f,-0.343258f,-0.0674192f
-0.132296f,-0.34302f,-0.065034f
-0.124405f,-0.342627f,-0.06217f
-0.116559f,-0.342318f,-0.0601741f
-0.108713f,-0.341987f,-0.0582386f
-0.100874f,-0.341655f,-0.0561036f
-0.0930013f,-0.341212f,-0.0538236f
-0.0852153f,-0.340974f,-0.0522357f
-0.0773796f,-0.340578f,-0.0499781f
-0.0695576f,-0.340192f,-0.0476721f
-0.0618294f,-0.340067f,-0.0459455f
-0.0540073f,-0.339628f,-0.0434658f
-0.0462462f,-0.339359f,-0.0413466f
-0.0384356f,-0.338888f,-0.0387811f
-0.0306859f,-0.3386f,-0.0372325f
-0.0229395f,-0.338297f,-0.0355133f
-0.0152189f,-0.33807f,-0.0338866f
-0.00751753f,-0.337906f,-0.0329477f
0.000159113f,-0.337843f,-0.0325858f
0.00783942f,-0.337757f,-0.0323443f
0.0154876f,-0.337842f,-0.0329487f
0.0231298f,-0.337983f,-0.0342474f
0.0307951f,-0.338005f,-0.0354165f
0.0384232f,-0.338311f,-0.0374134f
0.04608f,-0.338462f,-0.0395383f
0.0537157f,-0.338857f,-0.0423126f
0.0613585f,-0.339306f,-0.0460503f
0.069003f,-0.339907f,-0.0507194f
0.0766652f,-0.340516f,-0.056042f
0.0843266f,-0.341496f,-0.0626813f
0.0920262f,-0.342229f,-0.0690736f
0.0997425f,-0.343186f,-0.0759813f
0.107489f,-0.343944f,-0.0827528f
0.115259f,-0.3449f,-0.089378f
0.123054f,-0.345658f,-0.0959323f
0.130875f,-0.346523f,-0.103078f
0.138726f,-0.347475f,-0.111383f
0.146626f,-0.348759f,-0.119954f
0.154567f,-0.350097f,-0.129786f
0.162537f,-0.351312f,-0.140477f
0.17061f,-0.353163f,-0.155252f
0.17884f,-0.355874f,-0.176009f
-0.197925f,-0.357916f,-0.114266f
-0.189066f,-0.355985f,-0.101631f
-0.180614f,-0.354721f,-0.0919982f
-0.172263f,-0.353588f,-0.0842518f
-0.164072f,-0.352716f,-0.077895f
-0.155942f,-0.351919f,-0.0729493f
-0.148001f,-0.351477f,-0.0689374f
-0.139975f,-0.350826f,-0.0646971f
-0.132061f,-0.350388f,-0.0620397f
-0.124211f,-0.350074f,-0.0595172f
-0.116304f,-0.349603f,-0.0570538f
-0.108498f,-0.349353f,-0.0556268f
-0.100697f,-0.349101f,-0.0542358f
-0.092874f,-0.348773f,-0.0524159f
-0.0851119f,-0.348593f,-0.0513266f
-0.0773049f,-0.348271f,-0.0493708f
-0.069488f,-0.347894f,-0.0473115f
-0.061732f,-0.34768f,-0.0453944f
-0.0539367f,-0.347319f,-0.0430603f
-0.0461733f,-0.347038f,-0.0409247f
-0.038394f,-0.346673f,-0.0385886f
-0.0306446f,-0.346387f,-0.0370622f
-0.0228915f,-0.346058f,-0.0352904f
